Market,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1
Naples - FL,1,1.0295912705751804,1.0295912705751804,1.0295912705751804,1.0749029036434252,1.1313112631773627,1.1313112631773627,1.1701498058072868,1.1982615128537082,1.2093582393194007,1.2358054373959682,1.2879600517847236,1.2879600517847236,1.2879600517847236,1.2879600517847236,1.3504716108747918,1.3792306269650454,1.3792306269650454,1.3792306269650454,1.4241723691511003
Nashville - TN,1,1.0201321310597269,1.0281373686873196,1.0370279439335774,1.0478379906555961,1.0586257179418503,1.0750081837931138,1.0931985239413147,1.1092238788203435,1.1316623515757522,1.143573490462161,1.1712272713745797,1.2027125554265987,1.2227256494955807,1.2330149093830909,1.2599693479748832,1.2958590006844628,1.3185578668571258,1.3300523762759278,1.3408624229979467
New Haven - CT,1,1.0013764245994605,1.0025326212630072,1.0044320872102626,1.0158839398777735,1.0158839398777735,1.0189396024885757,1.0411550955238673,1.0436601882948853,1.0453118978142377,1.0528547046192809,1.0554423828662667,1.0595716566646478,1.062764961735396,1.072234762979684,1.085283268182569,1.0964323074381985,1.1123988327919396,1.123134944667731,1.131421020756483
New Orleans - LA,1,1.0029002402650022,1.0070231308377997,1.0060990346749314,1.007577588535521,1.0086580702028747,1.0091698773084632,1.009454214589346,1.017955899287735,1.0184677063933238,1.0185814413056768,1.0197614410213396,1.0199889108460456,1.0199889108460456,1.0199889108460456,1.0199889108460456,1.0222209585009738,1.0229318017031803,1.0267703549950953,1.0247231265727406
New York - NY,1,1.002964838213953,1.0055514320657506,1.0076531668967597,1.0118220037715784,1.0151318117090058,1.0197338979609438,1.024966165125055,1.0308258969043043,1.0354836672454644,1.0395594709468265,1.0425895002896253,1.047903935439052,1.0508429688311707,1.0546980733984204,1.0583474184652515,1.0630337099252816,1.0699480440284586,1.0748394159146486,1.0777281978116153
Norfolk - VA,1,1.0090311916179522,1.0105464344442243,1.0128451266863534,1.0192418620268096,1.0210239942145274,1.0229610944185685,1.0281955696366,1.033275076838308,1.0359181424500443,1.0393877041488382,1.0419016297469716,1.0471188862965226,1.0493142665277695,1.051785145454702,1.0598434823035134,1.0683150671958537,1.0754866426179264,1.0813754272382117,1.0813754272382117
Northern New Jersey - NJ,1,1.0049507607266484,1.0138460299997316,1.0176563715888052,1.0222113397912362,1.0281348109587571,1.0365604958810744,1.0447580969758767,1.0496484825717123,1.052942281374943,1.061502133254622,1.0682306061663134,1.0877586068103147,1.0977070866986878,1.1086819438108784,1.1188182574395578,1.1291222797649394,1.14826790458046,1.1504682426811925,1.1599471382187996
Northwest Arkansas - AR,1,1.0116107000569152,1.022851451337507,1.0335515082527034,1.0606431417188389,1.0817871371656231,1.0898406374501992,1.1057199772339215,1.10685828116107,1.1301365964712577,1.1437108708025043,1.1533010813887308,1.1615822424587365,1.177717700626067,1.187877063175868,1.202475811041548,1.2162208309618667,1.2312464428002277,1.2544963005122367,1.2671314741035857
Ocala - FL,1,1.0,1.0,1.0,1.0007596859964547,1.0007596859964547,0.9994935426690301,0.9994935426690301,0.9994935426690301,0.9994935426690301,0.9994935426690301,1.131678906052165,1.1330716637123321,1.2504431501645987,1.2504431501645987,1.2642441124335275,1.2946315522917193,1.307546214231451,1.307546214231451,1.488351481387693
Ogden - UT,1,1.0184417517006803,1.0219494047619047,1.0517113095238095,1.0786564625850341,1.0914647108843538,1.1082589285714286,1.1366921768707483,1.1779336734693877,1.2008397108843538,1.235437925170068,1.2670599489795917,1.3042623299319729,1.3425807823129252,1.377763605442177,1.3786139455782314,1.4035926870748299,1.4118835034013606,1.4139562074829932,1.4429740646258504
Oklahoma City - OK,1,1.0007975856865703,1.0047855141194222,1.0064669109721922,1.0132679456779479,1.0191636128475965,1.0233239922397068,1.0264496658762665,1.0290040957102824,1.0291334339297262,1.035708126751455,1.0434145289933174,1.0407307609398577,1.047165337357189,1.0496658762664368,1.0568010347057555,1.0673852123302436,1.0747898253934038,1.0805669325285623,1.0834554860961414
Omaha - NE,1,1.0054994541484716,1.0116129912663756,1.0152701965065503,1.023089519650655,1.023089519650655,1.0329148471615721,1.0354939956331877,1.0438045851528384,1.0507232532751092,1.0532205240174672,1.0677811135371178,1.0757914847161572,1.087704694323144,1.0942003275109171,1.0962336244541484,1.1073826419213975,1.1132232532751092,1.1173171397379913,1.1222707423580787
Orange County - CA,1,0.9995441167061232,1.0022034359204044,1.0071581675091177,1.0073461193934352,1.0088177426578795,1.0123968264124383,1.0155080299443342,1.0171196173779513,1.0181033655384222,1.0193590440847142,1.0230580971271355,1.025273529976326,1.0292365154520442,1.0292365154520442,1.0311120353189585,1.0320637916693327,1.0405816111075565,1.0405816111075565,1.041865282487683
Orlando - FL,1,1.0173919855850209,1.0297420860310122,1.0378617034968636,1.0514540886274992,1.0672680369104044,1.0796181373563958,1.0881014868245078,1.0942401638472774,1.1133165083966134,1.1288674504624991,1.145252178195106,1.1635171205855526,1.1817484877142521,1.202481211843114,1.2279200684935339,1.2427491424318562,1.270118576632737,1.2748638802930001,1.2952552559274326
Palm Beach - FL,1,1.003818953323904,1.0234370579915135,1.0308345120226308,1.0394625176803394,1.042998585572843,1.0529278642149928,1.0594483734087694,1.0722772277227723,1.0791937765205093,1.082885431400283,1.093960396039604,1.1101131541725602,1.1196181046676097,1.124115983026874,1.1397029702970296,1.164045261669024,1.187991513437058,1.1895756718528996,1.1924045261669025
Pensacola - FL,1,1.001493744943051,1.0071575278521192,1.0289413082716126,1.0289413082716126,1.0509740461816144,1.0805999875521255,1.1000186718117881,1.1302670069085703,1.1368021410344185,1.1601419057695899,1.1874649903528973,1.2221323209062052,1.2504512354515467,1.2610319287981577,1.3025455903404495,1.3025455903404495,1.3227111470716375,1.3533951577768095,1.3739341507437606
Philadelphia - PA,1,1.0079067176829564,1.0135734004940185,1.016645880757495,1.0236202596018793,1.0301920375841527,1.0351291955247737,1.0383500024216594,1.0425667167142927,1.0509153872233254,1.0542542500121084,1.0623698358114981,1.0703098513101177,1.087119194071778,1.0959552235191554,1.1057568896207681,1.1172416089504529,1.130158134353659,1.1360911996900276,1.1419092362086503
Phoenix - AZ,1,1.0045371480868908,1.0106744110231463,1.0189830447643344,1.0312934610633735,1.038908213225024,1.0467712075034918,1.0576310523970318,1.0689036371956417,1.0787465866708938,1.091831638009158,1.1052486757928046,1.1189677913330602,1.1337277292426222,1.147683123424186,1.1628797281898364,1.183773938166777,1.201982347891886,1.2245065814069644,1.2397749670256706
Pittsburgh - PA,1,1.0016859537110934,1.0030327214684756,1.003401835594573,1.0060654429369513,1.0142158818834797,1.0180566640063846,1.020281324820431,1.0231245011971268,1.0240921787709498,1.0265462889066241,1.0324321628092579,1.040023942537909,1.0435654429369514,1.0435654429369514,1.0510275339185953,1.0510275339185953,1.0539704708699122,1.0596069433359936,1.06030526735834
Port St. Lucie - FL,1,1.0206547557575132,1.0206547557575132,1.0295363007332439,1.0588660539089125,1.0588660539089125,1.0598987916967881,1.0933594960239594,1.1038934214602911,1.1047196116905917,1.1250645461117423,1.1895073840751833,1.2940204482081998,1.4168129711866158,1.4897242590106372,1.5027367551378705,1.5696581637922131,1.5696581637922131,1.5923783951254777,1.5923783951254777
Portland - ME,1,1.0052083333333333,1.021875,1.0303385416666666,1.0404296875,1.05,1.0541666666666667,1.0557291666666666,1.0557291666666666,1.0666666666666667,1.0736979166666667,1.0953125,1.1008463541666667,1.13515625,1.1696614583333333,1.1893880208333334,1.1927734375,1.205078125,1.208984375,1.23359375
Portland - OR,1,1.0118453745257034,1.0180473429765597,1.0275380881758123,1.0401009264431134,1.0463847531732122,1.0514118145572913,1.058962037019203,1.063160885225062,1.0661511200138678,1.0693628536759183,1.08308133823841,1.0924035516862804,1.1023421098249195,1.1050241722683412,1.1153864673818834,1.1250938962614843,1.1377193320364414,1.147778269997496,1.1507492440147151
Poughkeepsie - NY,1,1.0028265397203213,1.0028265397203213,1.003719131210949,1.003719131210949,1.003719131210949,1.003719131210949,1.003719131210949,1.004611722701577,1.0097441237726867,1.016587325200833,1.021273430526629,1.021273430526629,1.021273430526629,1.021273430526629,1.0264802142219578,1.0275959535852426,1.0479767926212438,1.0502826539720322,1.0526628979470396
Providence - RI,1,1.0070610654552261,1.010566076259507,1.0114678508839092,1.0132884147482688,1.0175590832525139,1.0201793340479473,1.0234461402344615,1.0254538648699232,1.0319024041651779,1.0319024041651779,1.0329232810984637,1.0411923842580777,1.0436084596668538,1.0461096081534038,1.0495465604954657,1.0500229697309988,1.0511799635887227,1.0589216136661392,1.0616609667704557
Provo - UT,1,1.0091786144981911,1.0446871231408281,1.0446871231408281,1.05420072356961,1.062910357764974,1.076443789360847,1.0895752378400108,1.1274956451829024,1.1637411228728394,1.2139890124614767,1.237572021975077,1.2544553128768592,1.3197775693420877,1.3422886238777971,1.3918665416052525,1.412501674929653,1.4573227924427175,1.4573227924427175,1.4573227924427175
Raleigh - NC,1,1.020507869074056,1.0306459399439993,1.035290141932992,1.039084677030028,1.044510958771845,1.0509027710727044,1.0661195326832094,1.0717678864536062,1.083682533552187,1.0899391715747804,1.111373949985517,1.1365453316597471,1.1593801293810948,1.1829390750217244,1.207299411026359,1.230848701361398,1.251443468185768,1.2681374915516077,1.2978661774645168
Reading - PA,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0018609844607798,1.0018609844607798,1.0018609844607798,1.0018609844607798,1.0018609844607798,1.0037219689215595,1.0037219689215595,1.0204708290685773,1.030613194379827,1.030613194379827,1.037871033776868,1.037871033776868,1.0403833627989205
Reno - NV,1,1.009943652635068,1.0104535835394304,1.0268223655694653,1.0393411692715637,1.047500063741363,1.053542744958058,1.0564748476581423,1.0580301369164478,1.0759542082047882,1.078835317814436,1.0868412330129267,1.112618240228449,1.1272787537288698,1.1448713699293747,1.1541521123887712,1.177761913260753,1.1913260753167945,1.1945896331047143,1.1945896331047143
Richmond - VA,1,1.0080682110250652,1.0210309877412362,1.028048766859991,1.0316135304569378,1.0339490652273515,1.0534938035692336,1.0610703230636853,1.067495837384201,1.074312469967705,1.0783689250952653,1.0954440309765665,1.109613686904243,1.117525450624113,1.1395956954641455,1.140992546403388,1.144814330573156,1.1605037603227284,1.1704493390101356,1.1856470772290948
Rochester - NY,1,1.0,1.0,1.0,1.0037794101990845,1.012243159799851,1.0125625465772383,1.017672735015437,1.020245572944391,1.0302175378828204,1.0302175378828204,1.0329145817807588,1.0403137087902339,1.046098158202917,1.0481386848362255,1.049824337272437,1.0545619078036836,1.0545619078036836,1.0591397849462365,1.0592817346250754
Sacramento - CA,1,1.0022770710147524,1.0049050349399749,1.0048677059069462,1.0055246968882519,1.012034880248462,1.0134011228573134,1.0164471719524577,1.0192319178164009,1.0267201218419637,1.0316848832347847,1.034551752971391,1.0407707698739772,1.047437735172908,1.0541868243445023,1.0576360269963567,1.0647808039180553,1.0730230544107986,1.07914501582751,1.083430388819208
Saint Louis - MO,1,1.0049918023187727,1.0070192645508842,1.0139726548776202,1.018408185970254,1.0196378381543507,1.0195939220049186,1.02618866377796,1.0307925401100833,1.048388277315845,1.0540388218760979,1.0557954678533785,1.0656839208338214,1.0738303665534605,1.0817499121677012,1.0879420892376157,1.0900866612015458,1.0980867197564117,1.1031370769410938,1.1053548424874107
Salem - OR,1,1.0089869593483498,1.0238632452483842,1.0419136487054954,1.0501357604497303,1.0510153351944624,1.0520478794600177,1.0580136907721136,1.0710161000420666,1.0726987647711193,1.094994072431068,1.0964472828788865,1.0967532219205323,1.1099086007113084,1.1222991318979694,1.1288768212933573,1.153887337947914,1.1645569620253164,1.1670809591188955,1.1680752610042449
Salinas - CA,1,1.0013232899022801,1.0013232899022801,1.0013232899022801,1.0013232899022801,1.0018322475570032,1.0018322475570032,1.0018322475570032,1.004377035830619,1.0074307817589576,1.0074307817589576,1.0077361563517915,1.0077361563517915,1.0077361563517915,1.0077361563517915,1.0082451140065147,1.0082451140065147,1.0082451140065147,1.0082451140065147,1.0136400651465798
Salisbury - MD,1,1.0065217391304349,1.0065217391304349,1.0268115942028986,1.0361111111111112,1.076207729468599,1.1108695652173912,1.1108695652173912,1.1108695652173912,1.1379227053140097,1.1671497584541062,1.1908212560386473,1.2144927536231884,1.2183574879227053,1.2535024154589371,1.3128019323671498,1.3388888888888888,1.4190821256038648,1.4253623188405797,1.4253623188405797
Salt Lake City - UT,1,1.003697310110275,1.0062867154488302,1.0120323611254252,1.030299907245182,1.0487993404101825,1.0663196949397094,1.0742425023188704,1.0921622178707615,1.116703596825724,1.1285040709059053,1.1400468927135938,1.1679763990518397,1.1855096361949913,1.1977352365247862,1.2106822632175616,1.2340255591054312,1.2517133876120787,1.263475213851386,1.2749922704318253
San Antonio - TX,1,1.012475052500482,1.0202237588781833,1.0254138809711155,1.029671240157788,1.0381494817694357,1.0421254487944431,1.0457105933726936,1.0501242815380687,1.0576228615498455,1.0744438596582648,1.0820675028530038,1.095814031046935,1.1011396382547434,1.1092947999770717,1.1292736434552872,1.143338040572581,1.1659067341313059,1.1810341683037784,1.1959635857698943
San Diego - CA,1,1.0033380984244784,1.0054215584889592,1.0074936127501672,1.0170402700894214,1.0212261998905043,1.0239521868726809,1.027868179329643,1.033111046900663,1.037072662570716,1.0391713303728938,1.04105328791289,1.0436956323377335,1.048946103777602,1.05457296672547,1.055576677413468,1.0631881501307865,1.0669292536042339,1.0720694689457997,1.0757003163209442
San Francisco - CA,1,1.0054844606946984,1.0095865213171733,1.010128196447514,1.0140722684903063,1.0223666689236464,1.025041189879703,1.0290021892703185,1.0291545354007268,1.0344979348635657,1.0364671496603246,1.0382727334281265,1.042087029137608,1.042515855282461,1.0439264676010562,1.0452298733834382,1.0507086916288622,1.0550477351208614,1.0550477351208614,1.056125442932268
San Jose - CA,1,1.0096792407173394,1.0130871400532357,1.019970155674455,1.0202121366923884,1.0293267550345495,1.032519560132283,1.0327951496249295,1.0409216788105289,1.0474417229048476,1.0506412496975237,1.052536767671336,1.0520662490253543,1.0545263893743446,1.0545263893743446,1.0565832280267793,1.0623168338128142,1.0681915951926437,1.0842161159357944,1.0912335654558654
Santa Barbara - CA,1,1.0055005500550056,1.023852385238524,1.0241524152415242,1.0244524452445245,1.0244524452445245,1.0332533253325333,1.0332533253325333,1.0344034403440343,1.0344034403440343,1.0344034403440343,1.0344034403440343,1.0344034403440343,1.0344034403440343,1.0427542754275427,1.0421542154215422,1.0431043104310431,1.0473047304730474,1.048154815481548,1.048154815481548
Santa Rosa - CA,1,1.0186623805696937,1.0186623805696937,1.0194660237521207,1.0194660237521207,1.021385838021252,1.021385838021252,1.021385838021252,1.0234842396642558,1.0275024555763907,1.0361639432092151,1.0588445396910438,1.0588445396910438,1.0588445396910438,1.0709884811143853,1.0774176265738011,1.0831770693811948,1.0831770693811948,1.0897848022144834,1.0897848022144834
Sarasota - FL,1,1.0329327150563075,1.0519226522822624,1.0782309706318414,1.0921106589697487,1.1112583199268162,1.1112583199268162,1.1253272767420586,1.1253272767420586,1.128639475095423,1.1565565755023501,1.1862086369515157,1.2382574682186682,1.2584461058010787,1.264502697075802,1.2937762215702975,1.3554462004353176,1.3824169584555692,1.4192296772972461,1.4566102015709284
Savannah - GA,1,1.009883198562444,1.013477088948787,1.0369451931716083,1.0614914645103324,1.0626774483378256,1.07759209344115,1.07759209344115,1.07759209344115,1.090314465408805,1.1048337825696317,1.123917340521114,1.151266846361186,1.1913746630727762,1.1913746630727762,1.2081221922731358,1.2436657681940702,1.278670260557053,1.3023899371069183,1.3082120395327943
Scranton - PA,1,1.005279366476023,1.005279366476023,1.0129784425868895,1.0129784425868895,1.0129784425868895,1.0129784425868895,1.0129784425868895,1.0174879014518259,1.0174879014518259,1.0174879014518259,1.0194676638803344,1.0194676638803344,1.0194676638803344,1.0233172019357677,1.0233172019357677,1.0268367795864497,1.0281566212054554,1.0281566212054554,1.0281566212054554
Seattle - WA,1,1.0092268909502053,1.0142484655498638,1.0223216345931976,1.030677465503715,1.039993769901703,1.0456498915501407,1.0535442336979095,1.0634777793160737,1.0728373482855693,1.0775704924085099,1.0828170427800083,1.0871088882735704,1.0964857630716691,1.1021361161105727,1.110913055517098,1.1234395911209563,1.135784415524482,1.1430269047948682,1.1547689095020537
Shreveport - LA,1,1.0,1.0,1.0,1.0,0.9933785661734652,0.9933785661734652,0.9933785661734652,0.9933785661734652,0.9933785661734652,1.0049047657974333,1.0049047657974333,1.0049047657974333,1.0075206408893975,1.0062127033434154,1.0062127033434154,1.0158587427450338,1.0158587427450338,1.0158587427450338,1.008665086242132
Spokane - WA,1,1.0161966463414633,1.0245535714285714,1.0286367595818815,1.0375925522648084,1.0541702961672474,1.0544969512195121,1.059587325783972,1.067726480836237,1.0740145905923344,1.0784516550522647,1.0856380662020906,1.0908645470383276,1.1134854094076656,1.1247550087108014,1.1413327526132404,1.1558961236933798,1.174379355400697,1.1801502613240418,1.185403963414634
Springfield - MA,1,1.0,1.0,1.0,1.0025352826840193,1.0062536972872476,1.0062536972872476,1.0062536972872476,1.0062536972872476,1.008155159300262,1.008155159300262,1.008155159300262,1.008155159300262,1.0139863094735062,1.0156764979295192,1.0226062705991719,1.0226062705991719,1.023535874249979,1.023535874249979,1.0255641003971943
Springfield - MO,1,1.006008261359369,1.006008261359369,1.0090123920390537,1.0090123920390537,1.0180247840781074,1.027287520340468,1.027287520340468,1.033879918220887,1.033879918220887,1.036007844118997,1.0390119747986815,1.0682605248883883,1.0726832728334794,1.0734343055034006,1.0834480744356825,1.0875787541202486,1.0985104518713231,1.10456043726791,1.1089831852130012
Stamford - CT,1,1.0,1.0083439358522945,1.0271621741574697,1.0453294671124655,1.0535254608397195,1.0661005414681777,1.0702429209693167,1.0755688374707815,1.0874929727490605,1.102731011628251,1.1262242210847118,1.1322602597863716,1.140811314613723,1.1418173210639997,1.156138118767938,1.1803118619995858,1.1960233156789064,1.206734325531852,1.2070597982069415
Stockton - CA,1,1.0,1.0058148203369615,1.0058148203369615,1.0149843447144775,1.0204264201580437,1.028477709855375,1.028477709855375,1.028477709855375,1.0348889220217683,1.0509915014164306,1.058148203369614,1.0592291635604592,1.0668331593857163,1.070858804234382,1.0836812285671686,1.0836812285671686,1.0836812285671686,1.0836812285671686,1.0836812285671686
Syracuse - NY,1,1.0072290614318986,1.013006261153625,1.015305042194731,1.0187229666374278,1.0187229666374278,1.0197513686821331,1.0204168052992952,1.0222013853180485,1.02459090771604,1.0290372342034422,1.0371132149662745,1.0371132149662745,1.0371132149662745,1.0371132149662745,1.0371132149662745,1.039109524817761,1.0490305798372705,1.0496052750975469,1.0516015849490337
Tallahassee - FL,1,1.001796783757075,1.016350732189381,1.0172491240679185,1.0244811786901447,1.0358009163597162,1.0358009163597162,1.0358009163597162,1.0358009163597162,1.0358009163597162,1.0358009163597162,1.0474800107807025,1.0614050848980325,1.0620788788069355,1.0620788788069355,1.097385679633456,1.1021022369957776,1.1018327194322164,1.1018327194322164,1.1153085976102777
Tampa - FL,1,1.0108214361707517,1.0183093025847831,1.0238264111943096,1.035909335008562,1.0440304783520615,1.0505506976178656,1.0585451855754715,1.075593000516754,1.0878633743021289,1.0917491615413455,1.0992066306627624,1.1111527666602494,1.1196589423768657,1.1274811790096562,1.1500410363450295,1.1658070987810685,1.18220137193114,1.1910368516510796,1.2057795385690981
Toledo - OH,1,1.0053122570614148,1.0065301891681784,1.0130603783363565,1.0217154703291007,1.0217154703291007,1.0217154703291007,1.0206271054677378,1.0256284011401917,1.0256284011401917,1.03215859030837,1.0377558953096657,1.0377558953096657,1.0409691629955946,1.044311997926924,1.0473438714692926,1.0509199274423426,1.0509199274423426,1.0517491578129048,1.058538481471884
Trenton - NJ,1,1.0018643796942417,1.0055931390827253,1.006498694934214,1.0501784477707345,1.0737761679007085,1.0747882597347254,1.0770787833590796,1.0770787833590796,1.0773983913066638,1.0773983913066638,1.0773983913066638,1.0773983913066638,1.0891706173760187,1.0891706173760187,1.1051510147552335,1.1073882703883235,1.1073882703883235,1.1073882703883235,1.126032067330741
Tucson - AZ,1,1.0012481745447284,1.0012481745447284,1.0058164933784342,1.0071894853776353,1.0164883857358613,1.0195339316249985,1.0228665576594231,1.0229664116230013,1.0229664116230013,1.0229664116230013,1.0229664116230013,1.0263614463846624,1.035772682451914,1.0387433378683675,1.0470187350999163,1.0473432604815458,1.0662281413432855,1.0665901119612566,1.0688243443963203
Tulsa - OK,1,1.0015652769398835,1.0015652769398835,1.0015652769398835,1.0015652769398835,1.0039784122222042,1.0114786975591463,1.0115602223997653,1.018473528884251,1.0210497138478094,1.0232997994488922,1.0239356932057198,1.0241313528232052,1.0290228432603414,1.0290228432603414,1.047675726793954,1.0519476284423863,1.0586326653731393,1.0675840928730984,1.0675840928730984
Vallejo-Fairfield - CA,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0089076940207105,1.0089076940207105,1.0252199086961362,1.0252199086961362,1.0252199086961362,1.0252199086961362,1.0293953902683444,1.0367442378354303,1.0367442378354303,1.0367442378354303,1.0367442378354303,1.0367442378354303,1.0624652043202316
Ventura - CA,1,1.0,1.0085933068633013,1.0096142938173567,1.009841179807147,1.009841179807147,1.0113726602382302,1.0113726602382302,1.025467952353942,1.0294384571752695,1.0294384571752695,1.0373511060692002,1.0373511060692002,1.043306863301191,1.044526375496313,1.0619965967101532,1.0619965967101532,1.0619965967101532,1.0619965967101532,1.0619965967101532
Visalia - CA,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0173697270471465,1.0283981251723187,1.070857457954232,1.082850840915357,1.082850840915357,1.082850840915357,1.082850840915357,1.082850840915357,1.1130410807830162
Washington - DC,1,1.0053806953275661,1.012682099458639,1.0161614479666043,1.0262025728204214,1.0333723154609313,1.0394907023753281,1.0435373570117488,1.0481803607524842,1.0570830009526095,1.0631975154702251,1.0688047460094952,1.074107993401436,1.081986384652917,1.089676964660507,1.0962716563789991,1.102010548408832,1.1110099985284891,1.1214790232266358,1.1269584646721242
Wichita - KS,1,1.0002312539746776,1.0002312539746776,1.0002312539746776,1.0061282303289587,1.0061282303289587,1.0061282303289587,1.0066485517719836,1.0066485517719836,1.007920448632711,1.007920448632711,1.010117361392149,1.0298606694802568,1.0369717292015956,1.03853269353067,1.0494016303405216,1.0494016303405216,1.0525235589986703,1.0571486384922242,1.0579291206567614
Winston-Salem - NC,1,1.0,1.0028376669442645,1.0028376669442645,1.0028376669442645,1.0028376669442645,1.0028376669442645,1.0028376669442645,1.0122759939545356,1.0191850960797015,1.0375065543937572,1.0375065543937572,1.0375065543937572,1.0449708522254095,1.0567533388852903,1.0662533543073933,1.0820455877363437,1.0847907220628605,1.0847907220628605,1.0854692945930107
Worcester - MA,1,1.002239945698286,1.0091634142202612,1.0122857627693873,1.0162905141693535,1.0182589512981504,1.020397081282878,1.0288817240794164,1.0325470897675209,1.0366536568810454,1.038146954013236,1.0499915153572035,1.0551162396063125,1.0571186153062957,1.0648566095367384,1.0811131851349058,1.0887493636517902,1.1017478364160869,1.1076192092312913,1.1076192092312913
York - PA,1,1.0,1.011419552502089,1.011419552502089,1.0224677374431344,1.0254386779314826,1.0269241481756568,1.028409618419831,1.028409618419831,1.0288738278711353,1.0288738278711353,1.046977996472008,1.0849503295887104,1.107232383251323,1.1231083464859344,1.1231083464859344,1.1269148639866309,1.1269148639866309,1.1360133692321976,1.1902330331445548
Youngstown - OH,1,1.0,1.0,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,1.0004415011037529,0.9991721854304636,0.9937086092715232,0.9937086092715232
