Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1
Fort Myers - FL,696895.0625,702117.625,707252.0,711083.125,714866.8125,718632.0625,722381.0,725251.75,728090.875,730917.5,733759.0,737396.125,741029.3125,744641.4375,748275.0,752450.1875,756642.875,760822.5,765540.75,771926.8125,778118.0,784492.1875,791185.125,800170.75,809269.3125,818425.75,827847.75,832017.875,836298.875,840729.375,845124.5625,848002.0625,850997.0625,854100.8125,857040.375,858415.375,860096.375,861330.3125,862882.3125,864983.0625,867122.1875
Fort Wayne - IN,432019.0,432669.71875,433266.0,434042.3125,434789.625,435525.78125,436252.0,437269.59375,438268.09375,439259.09375,440259.0,441337.875,442414.3125,443478.21875,444555.0,445620.40625,446696.09375,447764.1875,448609.3125,449381.5,450040.90625,450806.6875,451754.40625,452430.0,453169.3125,453939.78125,454854.875,455718.5,456643.0,457649.1875,458635.8125,459841.40625,461110.8125,462439.09375,463678.59375,464793.3125,465831.78125,466380.5,466838.71875,467272.71875,467665.59375
Fresno - CA,1129684.0,1131846.0,1133866.0,1136571.0,1139200.0,1141800.0,1144374.0,1146540.0,1148656.0,1150751.0,1152871.0,1154765.0,1156652.0,1158506.0,1160394.0,1161886.0,1163405.0,1164904.0,1166220.0,1167680.0,1168847.0,1170292.0,1172208.0,1173151.0,1174258.0,1175446.0,1177008.0,1178242.0,1179633.0,1181236.0,1182787.0,1183837.0,1185051.0,1186415.0,1187551.0,1187735.0,1187987.0,1187251.0,1186594.0,1186423.0,1186427.0
Grand Rapids - MI,1113889.0,1116776.0,1119522.0,1122233.0,1124869.0,1127476.0,1130058.0,1132245.0,1134382.0,1136499.0,1138640.0,1140225.0,1141803.0,1143349.0,1144928.0,1146619.0,1148338.0,1150036.0,1151533.0,1152325.0,1152827.0,1153603.0,1154844.0,1155310.0,1155937.0,1156645.0,1157720.0,1159245.0,1160923.0,1162808.0,1164642.0,1166874.0,1169266.0,1171806.0,1174118.0,1177587.0,1180851.0,1182833.0,1184562.0,1186165.0,1187745.0
Greensboro - NC,755591.375,757525.3125,759364.0,760321.6875,761228.5625,762115.875,762986.0,764190.0,765360.5,766517.875,767691.0,769063.75,770432.3125,771778.875,773148.0,774257.8125,775385.625,776500.125,774423.6875,775420.25,776222.25,777207.875,778507.0625,779969.5,781541.6875,783168.1875,785044.5,786761.75,788584.5,790548.1875,792478.1875,794555.1875,796741.0625,799027.6875,801159.625,803999.0625,806590.0625,808231.3125,809582.0625,810727.75,811791.0
Greenville - SC,877804.625,880828.1875,883741.0,886519.6875,889239.0625,891935.75,894612.0,897496.25,900341.375,903171.0,906019.0,909420.5,912817.0625,916187.8125,919585.0,922450.1875,925336.9375,928207.5625,930728.375,933420.25,935877.375,938555.75,941613.0,946305.4375,951130.0,956020.0625,961215.8125,965775.875,970464.625,975326.75,980147.5625,984685.75,989359.6875,994160.125,998769.3125,1003192.0,1007470.0,1010703.0,1013723.0,1016651.0,1019452.0
Gulfport-Biloxi-Pascagoula - MS,406674.09375,407237.6875,407750.0,408656.09375,409534.78125,410403.09375,411262.0,411631.90625,411983.875,412328.71875,412682.0,413238.59375,413792.90625,414335.375,414890.0,415340.59375,415800.90625,416254.0,416650.6875,417175.8125,417596.3125,418115.8125,418804.0,419253.59375,419762.09375,420299.5,420970.5,421308.28125,421702.5,422172.0,422623.1875,423871.625,425179.8125,426543.5,427826.5,428801.5,429673.3125,430050.40625,430310.3125,430518.09375,430675.125
Harrisburg - PA,572374.0625,573424.625,574403.0,575526.8125,576612.125,577682.625,578740.0,579876.0,580986.6875,582087.375,583200.0,584293.1875,585383.1875,586456.625,587547.0,588923.5625,590313.8125,591693.9375,592783.0625,594529.9375,596127.375,597865.8125,599845.6875,600749.0625,601736.875,602766.1875,603987.4375,604987.0,606067.1875,607255.3125,608417.125,609694.8125,611055.9375,612493.75,613812.9375,614668.875,615441.6875,615582.5625,615609.3125,615699.5,615796.8125
Hartford - CT,1153203.0,1152801.0,1152255.0,1152239.0,1152146.0,1152023.0,1151874.0,1152000.0,1152076.0,1152132.0,1152212.0,1152019.0,1151819.0,1151587.0,1151388.0,1151556.0,1151750.0,1151925.0,1137282.0,1139866.0,1142164.0,1144732.0,1147762.0,1148569.0,1149537.0,1150585.0,1151999.0,1153661.0,1155478.0,1157500.0,1159473.0,1161680.0,1164046.0,1166561.0,1168851.0,1170523.0,1172061.0,1172466.0,1172692.0,1172111.0,1171382.0
Honolulu - HI,1020634.0,1022286.0,1023810.0,1023593.0,1023307.0,1022994.0,1022659.0,1022452.0,1022199.0,1021930.0,1021681.0,1021025.0,1020364.0,1019674.0,1019013.0,1018167.0,1017344.0,1016504.0,1012322.0,1010276.0,1007978.0,1005919.0,1004266.0,1001451.0,998778.3125,996176.5,993891.4375,992773.625,991789.9375,990983.375,990134.375,990237.5,990477.4375,990842.5,991016.125,991426.875,991582.0,990601.1875,989322.0,988000.9375,986600.0
Houston - TX,6756328.0,6790530.0,6823880.0,6847216.0,6870094.0,6892797.0,6915342.0,6934319.0,6952992.0,6971545.0,6990242.0,7012061.0,7033842.0,7055423.0,7077209.0,7101484.0,7125925.0,7150243.0,7169317.0,7188643.0,7206163.0,7225385.0,7247525.0,7285085.0,7323662.0,7362743.0,7404178.0,7450772.0,7498353.0,7547273.0,7595874.0,7646756.0,7698701.0,7751639.0,7803095.0,7842032.0,7879814.0,7909436.0,7936832.0,7964289.0,7991382.0
